applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP01408,66345.6384420615,759.17529331179,3012.312947939082,42410.17640803283,82,ON,Full-time,565,716.0,50000.0,50.692721219092306,2,9,On Time,760.3908182863846,0.5049684897572736,0.0,0.0,0
APP01409,31985.17859780253,743.5010501508467,4633.910088046462,18376.72762771281,56,BC,Part-time,417,670.0,39505.93781706617,12.732575286942996,16,9,On Time,150.90369826112504,0.5423911851507424,0.0,0.0,0
APP01410,32917.72793445364,410.66840772336974,5994.305420276217,3255.623670944209,40,BC,Part-time,570,602.0,50000.0,23.03564799464225,14,3,Late <30,345.53471991963374,0.31127488730871383,6172.073987710057,10.75,0
APP01411,61906.316553148456,610.0959092673421,1712.7341066623958,49352.00427189232,49,BC,Part-time,196,840.0,50000.0,8.787033022491043,18,10,On Time,131.80549533736564,0.43080480115855574,15476.579138287114,7.75,0
APP01412,45460.170364304446,947.098383428384,7416.378186176209,13921.21451710228,60,ON,Unemployed,0,777.0,37131.4873921146,51.60235380152699,19,2,Late>60,574.8216448754509,0.5119795499947847,0.0,0.0,0
APP01413,43671.67274838211,491.75434198390025,3026.4034063681456,7204.434962847877,80,ON,Full-time,325,480.0,50000.0,21.457472664660337,15,3,Late <30,321.86208996990507,0.2829521516445391,0.0,0.0,0
APP01414,86517.395709127,1257.2361868251455,6623.718599127535,19117.87289067837,82,ON,Part-time,482,765.0,50000.0,54.38951896017934,14,1,Late <30,815.8427844026901,0.36708666083932806,25000.0,7.75,0
APP01415,28132.83135857794,247.70251328147623,1582.8305069937364,37189.29499104428,92,BC,Part-time,208,651.0,24772.791969996928,50.417594876091755,4,8,On Time,374.6953768479012,0.7413729749589891,0.0,0.0,0
APP01416,52745.61355033039,560.042325042376,6881.1765920635025,15401.91324763772,27,ON,Part-time,303,619.0,50000.0,40.339771974723455,14,10,On Time,605.0965796208518,0.37019866318316824,9889.802540686947,10.75,0
APP01417,37231.300254256705,417.7374418179675,1281.8807281046174,29160.456992054904,62,ON,Part-time,299,756.0,50000.0,16.343562355885954,14,2,On Time,245.1534353382893,0.49561672348268715,9307.825063564176,7.75,0
APP01418,40519.4243926465,374.4063208981804,4253.5649626998365,21362.43972741997,81,ON,Part-time,426,715.0,49674.470818938615,13.582919770761565,17,6,Late <30,202.41730553660392,0.3606260957088142,15000.0,8.75,0
APP01419,67069.67019585447,1292.9433435072497,2472.0607373887683,6770.435621554306,58,BC,Full-time,62,688.0,50000.0,20.843146094134028,4,8,On Time,312.6471914120104,0.3236104066027181,15000.0,7.75,1
APP01420,44588.628704621464,993.589069704159,7483.752494281825,17184.0636121134,59,ON,Unemployed,0,590.0,50000.0,22.344137685565226,0,8,On Time,335.1620652834784,0.4963435109615434,5573.578588077683,9.75,0
APP01421,45135.225454033076,656.9547959801209,2620.3500450687457,36518.654779989265,90,ON,Part-time,195,781.0,47723.09471321229,41.88343758868164,0,5,On Time,599.6421776878709,0.6253625437975939,0.0,0.0,0
APP01422,55887.87755408353,1280.3693636591724,8817.173063953962,30988.190969240837,68,ON,Full-time,567,556.0,50000.0,58.018729977158756,2,0,On Time,870.2809496573814,0.6613876591208024,0.0,0.0,0
APP01423,31448.88314411118,373.8992177432235,8918.202114066129,6869.140614294489,38,ON,Part-time,363,757.0,50000.0,9.358411272577223,16,9,On Time,140.37616908865834,0.27486493633231707,15724.44157205559,6.75,1
APP01424,26014.672227223087,357.8710221405746,1964.4131522278585,9002.79807600112,99,ON,Full-time,561,688.0,15812.595735840778,12.059172012121982,20,1,On Time,57.20604358099516,0.3160498054407692,10731.052293729525,8.75,1
APP01425,23960.841283109083,259.8700967844581,6138.459450077243,32395.934606064828,88,ON,Part-time,78,676.0,22007.22724364695,56.968296954915054,13,8,On Time,376.11427703111286,0.8052450544619031,0.0,0.0,0
APP01426,20000.0,373.5197318063329,877.1764171996432,40857.35530172257,60,BC,Unemployed,0,624.0,25236.13142892642,33.12369720538897,8,4,On Time,250.7741928261476,1.1100087502104945,0.0,0.0,0
APP01427,82833.0730158823,1269.927083094165,3915.370996016292,18124.250301950295,51,ON,Full-time,284,696.0,50000.0,53.00340472743099,3,9,On Time,795.0510709114649,0.37792233001867975,15000.0,7.75,1
APP01428,40073.909219044515,434.32172093674353,7133.217295012722,30170.226840329058,81,BC,Part-time,57,542.0,39216.51435905565,26.678224391811572,18,1,On Time,313.86809098067613,0.8475687503116756,0.0,0.0,0
APP01429,33309.51569551396,700.4296677310608,6594.232468499163,9361.535848853158,75,ON,Part-time,376,803.0,22387.326868752236,13.179896869314964,2,5,On Time,88.5187977929395,0.38540141529599203,12491.068385817736,6.75,1
APP01430,32577.414524232216,567.7716770424202,6247.00669406608,16257.440508360869,83,ON,Part-time,376,639.0,50000.0,22.606659271623126,0,6,Late <30,339.09988907434683,0.5137036692694854,0.0,0.0,0
APP01431,41153.42852308295,773.430920181823,2825.4086366244355,1993.2400779795773,70,ON,Full-time,373,611.0,50000.0,5.20960320365662,3,9,On Time,78.1440480548493,0.2657486007703697,10000.0,8.75,0
APP01432,50432.683509649105,1206.3920810495629,3780.24949434402,38645.52144217661,24,ON,Full-time,244,660.0,47106.727605189706,22.44238107214764,13,9,On Time,317.15613959325725,0.6383750402799342,0.0,0.0,0
APP01433,51343.274678626934,683.7763055689039,1029.4614470028619,20649.481168875373,25,ON,Full-time,39,642.0,50000.0,55.03887065542461,20,10,On Time,825.5830598313692,0.4975554396461722,5647.7602146489635,10.75,0
APP01434,28821.26799904454,412.70323550806364,7190.22820433601,40990.15310904374,27,BC,Full-time,309,804.0,22317.712348132227,29.84848600199856,13,9,On Time,199.84497738595653,0.7670388990073881,0.0,0.0,0
APP01435,34038.62389281657,690.8157790373748,5038.887967912735,35710.276805113586,79,ON,Full-time,86,506.0,29915.188413525462,36.44350907250133,7,10,On Time,327.0643321061705,0.736523928302936,0.0,0.0,0
APP01436,40746.768764385655,754.701815500698,7087.656323456546,41608.46902069537,98,BC,Part-time,99,672.0,50000.0,27.769412564880025,15,5,On Time,416.54118847320035,0.7125464368235743,0.0,0.0,0
APP01437,32945.94248371052,372.5817674378414,2489.4352479687277,14997.274809561255,52,ON,Unemployed,0,838.0,35048.75715406892,12.472211208016889,2,0,Late <30,131.14065054121212,0.3473474147187868,12354.728431391444,6.75,0
APP01438,69219.51230687121,1010.7748251317206,3244.382286350662,10070.327790964418,53,BC,Full-time,374,686.0,50000.0,51.720044419081326,6,10,On Time,775.8006662862198,0.36209766677703714,15000.0,8.75,1
APP01439,44288.92044185145,714.408346064668,3342.1533726011467,48623.37844993186,38,BC,Full-time,495,698.0,50000.0,50.97994127774712,5,0,On Time,764.6991191662069,0.7959937942274266,0.0,0.0,0
APP01440,48827.597553200285,748.1932833803755,257.424097472162,36149.06156500261,76,ON,Part-time,208,677.0,35055.60884409902,34.746161033956376,12,1,On Time,365.41434901213495,0.540205848206477,0.0,0.0,0
APP01441,47441.485606841605,536.3060759415557,3410.4787283062356,41868.071128406846,78,ON,Full-time,83,615.0,50000.0,18.009936083816562,1,10,On Time,270.1490412572484,0.5216946032786732,0.0,0.0,0
APP01442,58191.19794353857,1381.488223795847,8033.045735180335,1643.5353117867526,72,BC,Unemployed,0,734.0,50000.0,20.30136416425157,10,8,On Time,304.5204624637735,0.35785097546133104,15000.0,8.75,1
APP01443,39124.66888039396,823.1300595464288,8972.984957497385,18368.61939449844,53,ON,Part-time,577,660.0,37032.01777441199,31.805560795497723,20,10,Late <30,353.3472278112038,0.5298557412379636,0.0,0.0,0
APP01444,21663.130994447267,354.32066571862003,5182.183156359275,37398.017838289255,65,ON,Part-time,1,694.0,31890.782493042192,60.070984941309504,8,0,On Time,574.7132144718342,1.1361096874859917,0.0,0.0,0
APP01445,42700.88913805943,839.8275857645772,4555.016952192203,4821.1588165091825,64,ON,Full-time,437,734.0,34098.75154368847,26.778539566175997,6,10,On Time,273.93443021096,0.3536404433365862,15000.0,8.75,1
APP01446,28044.759984767537,653.1076195152556,308.24618699370257,28799.656548877847,22,BC,Full-time,250,724.0,19730.8470498213,15.880915320314196,11,8,On Time,94.00317335888496,0.689369632066258,0.0,0.0,0
APP01447,29456.007806768182,312.3191750644416,8792.043375853826,22024.565605295156,28,BC,Full-time,410,689.0,30644.239477175834,70.00616175076215,10,5,On Time,643.5856756704786,0.658599154168739,0.0,0.0,0
APP01448,46011.44499235684,575.4291391058515,130.10213425872718,1863.2088499142576,93,ON,Full-time,386,769.0,49867.45210968839,13.221166069287626,14,1,On Time,197.79175973833134,0.21623763334866067,25000.0,6.75,1
APP01449,59719.451660916486,1037.825778872009,9447.500802102119,12562.803278853118,58,BC,Part-time,84,781.0,50000.0,28.93105348722285,11,9,On Time,433.9658023083428,0.3714720670998689,22394.79437284368,7.75,1
APP01450,36702.80537653239,794.6220806973781,4892.162486880907,14954.807464268997,73,ON,Full-time,490,758.0,43680.67398675777,22.777578137737002,2,2,On Time,298.48198945271736,0.5040753517105107,0.0,0.0,0
APP01451,41176.91431957609,368.0220313841502,3419.344935747266,6481.1373709698,91,ON,Full-time,239,785.0,25605.96064698339,17.978117438214884,17,8,On Time,138.10409028893284,0.20416107065189798,22647.30287576685,6.75,1
APP01452,71896.71247276818,1778.2671041506171,9242.184348426601,31945.30857739036,58,BC,Part-time,540,815.0,50000.0,27.877878646535066,7,9,On Time,418.16817969802594,0.5265544583611285,0.0,0.0,0
APP01453,40070.71763486105,637.7298808627489,243.90993110096736,12877.495936342562,94,ON,Full-time,380,559.0,48240.33113042622,21.790656424834445,14,10,Last 30-60,315.3565444450089,0.401114244751962,5509.723674793395,10.75,0
APP01454,103029.75272183496,1475.4395324859388,5814.248948690871,14603.35548135003,99,ON,Full-time,391,900.0,50000.0,36.24320371117993,15,1,On Time,543.6480556676989,0.28619168979991816,25000.0,6.75,1
APP01455,45629.22546175434,602.8567017205569,5489.325244993376,45013.69131180722,41,ON,Part-time,328,,50000.0,15.378392585344471,16,4,On Time,230.67588878016707,0.5743538202336094,0.0,0.0,0
APP01456,20000.0,224.7855692169572,2193.2040121138207,23889.031541963832,33,BC,Full-time,480,655.0,14631.543706827531,24.96253257454032,17,7,On Time,109.57211591924779,0.6306171788370719,0.0,0.0,0
APP01457,49189.550398404106,1058.86566477629,4288.874313502106,20214.279201494344,23,BC,Full-time,304,696.0,50000.0,48.58291788836572,20,9,Late>60,728.7437683254858,0.5840357042720873,0.0,0.0,0
APP01458,42385.56754381737,1028.1425897345703,6522.640059437702,36469.680877421146,58,BC,Full-time,282,532.0,42431.86256434499,22.60200789207044,12,5,Late <30,287.7135877663721,0.6822926038677353,0.0,0.0,0
APP01459,60961.69181446214,928.2888328797496,7271.3119688192755,45571.07604726269,36,ON,Full-time,345,,50000.0,33.18816053749919,20,7,On Time,497.82240806248785,0.549835827560967,0.0,0.0,0
APP01460,47637.34930044132,1153.1578661193341,7.168587065797816,2226.7804756347477,39,ON,Full-time,135,600.0,50000.0,28.810674985945784,15,5,Last 30-60,432.16012478918674,0.4161746434944291,6550.1355288106815,10.75,0
APP01461,34431.16689648071,759.6649439034475,9368.534300910153,22963.703481214427,97,ON,Full-time,468,687.0,50000.0,16.929964410278174,6,3,On Time,253.94946615417263,0.593366650492954,0.0,0.0,0
APP01462,22300.860556662294,364.6380732134283,1645.253723928124,30928.286447819417,21,ON,Full-time,361,694.0,13635.942601284018,20.72888569645444,4,7,On Time,84.797368663629,0.7411107917448585,0.0,0.0,0
APP01463,33472.86997754675,654.9670940687507,2335.804342223592,16609.59180817349,64,ON,Full-time,569,620.0,45772.318331086724,17.580300095311856,11,8,Late <30,241.40732769559455,0.4999853948388919,4602.519621912678,10.75,0
APP01464,25897.239513592052,403.55848715661244,2634.7344569384823,38847.97838403884,97,BC,Full-time,115,499.0,25004.932192566474,45.27305038992509,8,4,On Time,339.61486654521656,0.8843935837507008,0.0,0.0,0
APP01465,28850.72672178788,509.082328738337,378.2013655203531,48602.37644324342,71,ON,Part-time,186,707.0,36430.74666698616,35.07412034770114,0,2,On Time,383.3329178863454,0.9776474177256324,0.0,0.0,0
APP01466,46052.21788076736,428.32119166567117,1230.5212359032491,47227.94094626388,38,ON,Part-time,478,679.0,50000.0,36.86185059350016,20,0,Late>60,552.9277589025023,0.6248786154442986,0.0,0.0,0
APP01467,70973.48552347581,1415.0498074417542,9863.49922944162,14033.144429617152,77,BC,Part-time,1,699.0,50000.0,37.648752991135645,2,1,On Time,564.7312948670345,0.4059164490778521,15000.0,7.75,0
APP01468,42615.29277359994,392.6464012858798,3152.1673737728606,12090.575643436814,39,ON,Full-time,541,637.0,25847.5735058155,26.83853591622628,9,0,Late <30,208.11330896493843,0.2713045717196041,10000.0,9.75,0
APP01469,22555.779661957695,495.13129764668093,1153.0109033904935,47917.036020039835,69,BC,Full-time,424,614.0,29209.075535313994,36.04748264664441,10,9,On Time,315.8740930451271,1.196243182895774,0.0,0.0,0
APP01470,43474.98127400907,960.034049122559,1069.912611746233,23472.79588414183,43,ON,Part-time,270,658.0,23311.04583978003,22.750099995864684,16,8,On Time,159.09858715895433,0.5032733197920838,0.0,0.0,0
APP01471,58732.73026528759,721.5093585784828,7194.599676699719,11206.588431149896,86,ON,Part-time,419,693.0,50000.0,33.08767381198044,17,10,On Time,496.3151071797065,0.3175106169946571,15000.0,8.75,1
APP01472,28515.032389803317,391.44618132518866,8545.686640326408,35642.85121789049,28,BC,Part-time,327,747.0,34704.09996161607,49.123287480033675,8,6,On Time,511.43384374508753,0.8299477418004478,0.0,0.0,0
APP01473,34492.35466453224,564.1284268869841,2569.522995084699,14936.595871285786,85,BC,Full-time,195,598.0,50000.0,17.359790889805073,17,9,Late <30,260.396863347076,0.4427496511908171,4742.698766373183,10.75,0
APP01474,36606.28108815745,669.0791771687711,209.0951233523497,14095.101778481565,27,ON,Full-time,255,759.0,46098.66247869739,15.805752519521443,19,1,Late>60,218.58721518577195,0.4296047804100892,5033.3636496216495,9.75,0
APP01475,26586.012642810427,348.87657342393015,2230.9001844535583,44083.20311081145,47,ON,Part-time,79,745.0,19352.49606076784,17.537502099189986,12,2,On Time,101.81833208708458,0.8003566488853875,0.0,0.0,0
APP01476,47165.219018629956,858.7893424890055,565.1569079675734,8961.478515468269,55,BC,Unemployed,0,732.0,50000.0,15.820323880524064,9,10,On Time,237.30485820786097,0.3472741781918,15000.0,8.75,1
APP01477,34673.139270772364,461.0297049750225,1033.949366300415,4155.2543768455835,89,ON,Unemployed,0,863.0,50000.0,38.43648178390122,18,2,On Time,576.5472267585184,0.4022368625913066,8668.284817693091,7.75,0
APP01478,43041.18895042838,398.4830180971539,4315.081198476424,14190.135568412676,56,BC,Unemployed,0,504.0,41984.59997135408,18.685490320819333,0,0,On Time,235.3508509164625,0.29540204494433264,10000.0,8.75,0
APP01479,25517.0713046442,213.71718869348274,2299.183708616326,30740.325229071987,90,ON,Part-time,98,875.0,49730.4637672897,33.185424946088936,8,2,On Time,495.09797186507626,0.7670276410446207,0.0,0.0,0
APP01480,30549.894800496433,306.0850263102522,5159.458785254234,7031.304816760257,77,BC,Part-time,150,614.0,50000.0,44.92366006019577,19,0,On Time,673.8549009029365,0.46777735091774314,3818.736850062054,10.75,0
APP01481,48584.13830708438,1046.3814457365881,2534.937532571904,24108.138941562895,75,ON,Full-time,447,704.0,34749.08262459577,30.571835817285965,15,2,On Time,318.7029746401339,0.5158050330148419,0.0,0.0,0
APP01482,31349.907025645556,763.5955961264129,9405.373011029476,31739.518410840672,78,ON,Part-time,123,684.0,46496.41530306343,28.3060917456498,13,2,Last 30-60,394.8395392237046,0.807895482158372,0.0,0.0,0
APP01483,72611.99312272019,1121.8143881200326,9059.439679262645,42588.112637065526,46,BC,Full-time,558,546.0,50000.0,14.106434074509366,7,4,On Time,211.5965111176405,0.43150793681204885,9984.149054374027,10.75,0
APP01484,31015.593308704698,523.4832275075778,5668.06105010466,12263.609968910463,46,ON,Full-time,359,732.0,24477.921362143756,40.34277765612215,7,2,On Time,296.25220169910244,0.45950192206344487,8529.288159893793,8.75,0
APP01485,39813.99376079291,429.2268161278284,3544.2399198738617,41049.969845756685,64,BC,Part-time,239,766.0,33850.36356049212,38.88076975945459,5,9,On Time,394.8384575607977,0.6195503163268863,0.0,0.0,0
APP01486,52845.940359248896,925.7123363239378,3811.4688203473556,12510.40679543069,89,ON,Part-time,530,722.0,50000.0,15.105794144038546,9,2,On Time,226.58691216057818,0.34688260448299424,15000.0,8.75,1
APP01487,20635.19821755005,221.7096947471545,4118.52283144497,34161.56052074239,85,ON,Part-time,204,532.0,20262.370257087317,23.2630377261631,7,0,On Time,141.40928511363222,0.8071446355979885,0.0,0.0,0
APP01488,20000.0,370.40477706627667,7275.7932213494405,22103.0050026403,73,ON,Full-time,143,555.0,35044.942932854654,14.600873852441085,13,8,On Time,153.50603727858223,0.7122005786544408,0.0,0.0,0
APP01489,20000.0,477.75288919361793,4516.389955188379,6619.380876554838,56,BC,Full-time,187,610.0,12932.177059188223,17.663158057625566,18,10,On Time,68.52692622769229,0.4469167450307732,2750.0,10.75,0
APP01490,60302.779885623626,699.2092647056845,8567.299465058974,35998.90967827059,36,ON,Unemployed,0,807.0,50000.0,43.55607888286762,13,0,On Time,653.3411832430143,0.4840608163492117,15075.694971405906,7.75,0
APP01491,29183.43646161889,615.071915293133,9440.947859303646,11670.368308901872,94,ON,Part-time,488,689.0,50000.0,20.452804505387796,5,6,On Time,306.7920675808169,0.5230261489515259,0.0,0.0,0
APP01492,101253.19656386218,883.4382286546976,3359.4615337893383,9654.547875204982,81,ON,Full-time,122,479.0,50000.0,47.10877662262161,1,6,On Time,706.6316493393241,0.22277297444901195,0.0,0.0,0
APP01493,29039.16751651858,423.7285175164741,5606.9448137568015,18557.82350087978,23,ON,Full-time,350,886.0,25956.685334646274,12.891494400116793,16,7,On Time,100.38613909115584,0.44664477148769305,7985.77106704261,7.75,0
APP01494,39179.94792920816,398.8182455773488,950.5653683256443,33011.22199321469,62,ON,Unemployed,0,830.0,50000.0,30.971151481069555,20,6,On Time,464.56727221604325,0.5677563985350494,0.0,0.0,0
APP01495,67436.64356475946,958.1347083766685,2004.69047766359,12465.827460740762,47,ON,Full-time,100,571.0,50000.0,24.79767497460071,6,9,On Time,371.9651246190107,0.3032312226835212,10000.0,10.75,0
APP01496,81189.15811370405,911.3982577329749,4134.657667101601,9999.4154003124,32,ON,Full-time,284,639.0,50000.0,32.52408437921244,5,5,Late <30,487.8612656881865,0.25115303938254024,10000.0,8.75,0
APP01497,83008.74742256095,1208.1992224662142,2062.0271590177886,1487.7276599548522,76,ON,Full-time,527,651.0,50000.0,49.466729499364135,14,10,On Time,742.000942490462,0.28837905257389485,10000.0,9.75,0
APP01498,59009.063718788246,902.3693621506775,8765.604907887175,24110.511757984455,62,BC,Full-time,384,732.0,50000.0,11.830927248302167,3,7,Late <30,177.4639087245325,0.366685761809292,15000.0,7.75,0
APP01499,54815.31208571578,731.4108708048274,1582.8625605909808,22003.632896443953,36,BC,Full-time,555,699.0,30743.943363935836,37.8168163242259,3,9,Late <30,348.7914177829096,0.38098360679067844,15000.0,7.75,0
APP01500,46125.011048870656,889.1533366469066,4556.60821553092,12459.519438231438,25,ON,Full-time,187,611.0,50000.0,13.077160605302623,8,3,On Time,196.15740907953932,0.37960220601203243,9513.283528829574,10.75,0
APP01501,49684.30024165744,1174.9111885539867,6056.992404598756,3628.9560364748468,80,ON,Full-time,8,811.0,50000.0,25.271087467876086,11,3,On Time,379.0663120181413,0.40161890341500806,12421.07506041436,7.75,0
APP01502,29191.287039545066,438.15896786655793,6918.639081608444,22033.53785519601,63,ON,Full-time,545,854.0,42900.74651004475,34.13582640789318,2,2,Late <30,439.335730690775,0.632449332759748,0.0,0.0,0
APP01503,26234.229009659084,302.7181486705991,3830.6936972650674,39622.050442509935,34,ON,Full-time,419,675.0,20672.249075358974,26.05478574295812,12,10,On Time,161.58330614506264,0.7560944752669627,0.0,0.0,0
APP01504,36342.751634137974,466.8364296649067,8690.990687247286,36048.824435031675,82,BC,Unemployed,0,622.0,33706.85436715459,4.441580906813906,17,7,On Time,44.91351623577322,0.5260629778362966,0.0,0.0,0
APP01505,33996.94654938231,767.198227070428,5683.191510779256,43178.94960314834,55,ON,Part-time,90,839.0,43256.284937497105,62.834180947118,16,5,On Time,815.3919704588363,1.015841354379282,0.0,0.0,0
APP01506,30357.795639330114,542.2103286337237,4395.077804475518,1469.5516979446256,43,ON,Full-time,496,460.0,30180.91909746646,27.51688948349051,17,7,On Time,249.1455045945458,0.3302383588422009,0.0,0.0,0
APP01507,48081.59873359391,765.307620692307,672.4063405203661,48354.54652342533,27,BC,Full-time,116,590.0,24395.38349039292,56.40866822134332,3,7,On Time,412.8333280326031,0.6560790190841091,0.0,0.0,0
APP01508,53328.273257900764,577.4000767165803,4646.89468445165,17729.20037874497,73,ON,Full-time,20,777.0,29918.07687303806,41.24208299463968,15,6,On Time,370.16514283135365,0.33290586186930754,21997.91271888407,7.75,1
APP01509,37701.78032217486,596.7735057398944,8207.358408157303,49529.49200850628,46,ON,Part-time,132,819.0,50000.0,5.447670128587279,19,2,On Time,81.71505192880919,0.6888926621804806,0.0,0.0,0
APP01510,65716.93104460453,852.6684217235569,6145.410182213154,13378.353569486957,27,ON,Full-time,292,648.0,41109.93415204086,40.6850712930754,12,4,On Time,501.7681805488254,0.32060910601536263,10000.0,10.75,0
APP01511,35421.35234272042,554.4169131008214,8321.624537291184,24105.282991333996,30,ON,Unemployed,0,900.0,43611.49290934096,10.795190631396434,10,1,On Time,141.23831390283885,0.738642560467736,0.0,0.0,0
APP01512,33679.21153133281,776.9064998201227,4940.116705993056,18342.45615218988,36,ON,Part-time,354,435.0,39206.12738662592,48.679469641927376,18,0,On Time,572.5600463684382,0.6768829118176488,0.0,0.0,0
APP01513,27319.907092443602,265.8693865631339,1184.6170509448184,18432.275034720828,74,BC,Unemployed,0,789.0,44730.33632449177,8.112935801650755,10,2,On Time,108.86830409605454,0.4074856939571688,6829.9767731109005,7.75,0
APP01514,20000.0,338.88449642041434,136.3984583588107,42271.82283866258,92,ON,Full-time,237,688.0,13765.137882058212,31.245617659261153,0,3,On Time,129.0300705869408,1.0416415513003394,0.0,0.0,0
APP01515,35207.96332652943,425.46379397457804,3032.195467185912,37574.5280471296,76,BC,Part-time,589,631.0,50000.0,43.750525995476366,7,3,On Time,656.2578899321454,0.7528833763546261,0.0,0.0,0
APP01516,34662.05451787856,526.1567521787621,6979.904714977924,49615.42032627236,99,ON,Part-time,223,767.0,19088.852513700953,23.562116552457738,10,10,On Time,134.93213033414932,0.7441745235934649,0.0,0.0,0
APP01517,66667.95878845682,1529.8607600899559,7902.599039416938,31062.219453158115,69,ON,Full-time,436,640.0,37547.77713669936,5.597853572634723,19,1,On Time,63.05608751674947,0.4544522095022236,9166.844333412813,10.75,0
APP01518,46836.800811468835,802.0915483151967,2957.5283462032944,23699.57361533063,50,ON,Full-time,39,571.0,27253.335378198408,45.711661067205654,17,2,On Time,373.7385689277272,0.4834191814162051,6440.060111576965,10.75,0
APP01519,24159.31046951897,335.90110451608393,4956.539208832472,5413.619284397665,66,ON,Full-time,327,691.0,15827.060033457637,18.534360728058406,6,7,On Time,88.003331977422,0.29122338525273805,13287.620758235435,7.75,1
APP01520,76399.91539341111,901.376839360047,4211.1890443408165,49831.509556178986,26,ON,Full-time,209,674.0,50000.0,27.254632331293028,11,8,On Time,408.81948496939543,0.44059864672416643,15000.0,8.75,0
APP01521,59308.82060756151,1285.3455636348685,4105.227843514279,28025.00199368186,48,ON,Part-time,106,601.0,50000.0,45.90950123988436,0,1,On Time,688.6425185982653,0.5695081668883621,0.0,0.0,0
APP01522,45932.992219799286,860.8746208459114,2313.487132001505,35323.39601481695,44,ON,Part-time,249,622.0,42599.25589789814,14.99335546694339,18,5,On Time,191.61173589134145,0.5518094428704713,0.0,0.0,0
APP01523,33239.89870773352,536.3066307837223,1363.7110502945836,20930.37697237426,42,ON,Full-time,567,638.0,50000.0,35.269244229230026,10,0,On Time,529.0386634384504,0.6112858351157795,0.0,0.0,0
APP01524,24793.186252374824,296.4787203081603,1966.8855823121312,27838.06970078256,45,ON,Full-time,354,517.0,41183.75000338362,8.026193755586455,20,3,On Time,99.16462713263738,0.5957050098857947,0.0,0.0,0
APP01525,31357.762741735885,436.0016644828791,553.323871633461,47186.30886275147,97,BC,Unemployed,0,510.0,50000.0,33.65495024474541,2,8,On Time,504.8242536711811,0.901753815835967,0.0,0.0,0
APP01526,56252.13579787943,1368.6551780756133,1981.3074182357705,9154.552458648534,93,ON,Full-time,470,773.0,40728.11463967915,10.411413603944794,12,0,On Time,127.21117404677358,0.3776929499516539,23204.00601662527,7.75,1
APP01527,77337.5095696529,1314.8535885249642,92.00897625379456,15326.256632182474,57,BC,Full-time,265,537.0,50000.0,34.85935492682668,19,2,On Time,522.8903239024002,0.35649427412558715,10000.0,10.75,0
APP01528,67467.22831455148,1012.7947341731827,6272.5840063597825,8450.926661123585,84,ON,Full-time,464,678.0,46089.736638973,42.26375371535554,4,6,On Time,584.3775834345461,0.3291731699093274,15000.0,7.75,1
APP01529,29928.30815409361,509.49056064640484,3163.754073876829,39818.57928643396,69,ON,Unemployed,0,493.0,31094.492023257113,35.33749192390733,9,7,On Time,329.64040822495474,0.8154239806647577,0.0,0.0,0
APP01530,23254.47505291384,495.7034383900999,9731.447114269085,4040.2177606696487,91,ON,Part-time,441,830.0,28698.789411505655,45.371359663731155,17,6,On Time,390.6309288909307,0.5199210377229511,0.0,0.0,0
APP01531,57130.61776847874,539.091906039569,1937.1705077629786,4999.950842715577,68,BC,Full-time,284,653.0,45909.81423841955,25.967224054320532,6,6,Late>60,357.64512978638265,0.326241922458818,3970.4745702445493,12.75,0
APP01532,20000.0,226.23537364420295,3458.285703095939,15626.211526581066,63,BC,Full-time,534,791.0,17711.461941993835,26.826290275940323,1,5,On Time,142.5398457801589,0.5025369391330763,0.0,0.0,0
APP01533,41413.69602145199,748.8535767931232,3578.4115864153323,26195.22086512955,51,BC,Full-time,369,891.0,50000.0,52.525135114425346,11,6,On Time,787.8770267163802,0.6729910496064799,0.0,0.0,0
APP01534,34305.42578120055,666.2137148653346,84.5149606246054,20907.46522741974,37,BC,Full-time,495,551.0,34559.64428820241,48.048902398972295,6,6,On Time,498.1658926041113,0.626700945460531,0.0,0.0,0
APP01535,30202.658837274652,610.4551351529684,8392.079530394589,3195.999222869556,31,ON,Part-time,154,611.0,31686.34881128106,16.46561291957174,11,8,On Time,156.5205463083258,0.342826370140295,5662.9985319889975,10.75,0
APP01536,20000.0,460.66253025537657,319.9446014432472,47917.08633567663,96,BC,Full-time,316,767.0,13165.901884077779,32.85347349749358,3,8,Last 30-60,129.76368258574502,1.216763281746852,0.0,0.0,0
APP01537,44691.557111844006,648.9021328189663,9401.798347292413,47690.6064975461,40,BC,Full-time,300,616.0,50000.0,33.04070997648644,10,10,On Time,495.61064964729655,0.6914677788329285,0.0,0.0,0
APP01538,29407.925897346184,281.9999025495759,8920.743510936207,14688.459838797235,38,ON,Full-time,440,709.0,43609.618023721276,17.59592243150238,19,9,On Time,230.20543680385433,0.3888172751156183,12130.769432655301,8.75,1
APP01539,22791.275926582,553.960416111214,5355.219160859636,36844.7551481605,23,BC,Full-time,151,690.0,37307.616883021714,43.014160538725285,7,9,Late>60,481.4267465770662,1.1271311833680948,0.0,0.0,0
APP01540,20000.0,311.6706424791584,5435.955749112921,29350.195157777966,96,BC,Unemployed,0,445.0,37120.276393815315,30.77487333888832,1,9,On Time,342.7115412972577,0.920932823105853,0.0,0.0,0
